voxel_id,original_file,v_x,v_y,v_z
bed_0078_aug0,bed_0078.off,0.8371078810646342,0.2640763006542647,-0.4790763017435081
bed_0078_aug1,bed_0078.off,0.6955219627631277,-0.5511923898405675,-0.46090796119829647
bed_0025_aug0,bed_0025.off,-0.7870829363482253,-0.616012930681539,-0.03207055569516753
bed_0025_aug1,bed_0025.off,-0.43679622657282674,0.7510815646860663,0.495061147375221
bed_0099_aug0,bed_0099.off,0.03247788946221623,-0.7310873947173534,0.6815103872880242
bed_0099_aug1,bed_0099.off,0.9795253256431984,-0.009623258480242737,-0.2010908484238125
bed_0086_aug0,bed_0086.off,0.4279782998637648,-0.8509070586324308,0.3046173869220642
bed_0086_aug1,bed_0086.off,-0.9793399013119676,0.19741776258615898,-0.04381306555972499
bed_0093_aug0,bed_0093.off,-0.1859830184502005,-0.01438754750897081,0.9824476145448313
bed_0093_aug1,bed_0093.off,0.5429602679629112,-0.39564788404786294,-0.7407137768815244
bed_0067_aug0,bed_0067.off,0.2891827140915241,0.820733102753949,-0.4927174970655455
bed_0067_aug1,bed_0067.off,-0.4018744140878682,-0.09328395947607113,-0.9109308745486671
bed_0104_aug0,bed_0104.off,-0.9923406861781885,0.05166393865495182,-0.11220873405425921
bed_0104_aug1,bed_0104.off,-0.45333359751801583,0.8748690679556043,0.17056600861797255
bed_0103_aug0,bed_0103.off,-0.5520565103324176,-0.6123918244793709,-0.565870888728534
bed_0103_aug1,bed_0103.off,0.4284870557742838,-0.1036663593221393,0.8975812659468662
bed_0102_aug0,bed_0102.off,0.09817480100004879,-0.8793332127867597,-0.46597726268426004
bed_0102_aug1,bed_0102.off,0.07400100225156962,0.726025099526149,0.6836749275231678
bed_0100_aug0,bed_0100.off,-0.8793992259203162,0.2721797782837583,0.39060871693313853
bed_0100_aug1,bed_0100.off,0.12204074315067037,-0.7257318573617929,0.6770667088414807
bed_0065_aug0,bed_0065.off,0.7826251692990316,-0.5647884132756736,0.26174776524205307
bed_0065_aug1,bed_0065.off,-0.6592291104581844,0.7483125623731024,-0.07379220093690514
bed_0098_aug0,bed_0098.off,0.8028199058593056,-0.2405158026832245,-0.5455569149187824
bed_0098_aug1,bed_0098.off,0.7421443925157646,0.008551429018504858,-0.670185477102532
bed_0090_aug0,bed_0090.off,-0.6164030933120619,0.7874307593475013,0.0001605887265799602
bed_0090_aug1,bed_0090.off,0.07795500210086047,0.1470859849109281,-0.9860470225553329
bed_0109_aug0,bed_0109.off,0.6929467479381188,0.29887405111354476,0.6561243068908237
bed_0109_aug1,bed_0109.off,0.19270347638247795,-0.9812514185199838,-0.003320217256060903
bed_0110_aug0,bed_0110.off,0.16810791121306368,-0.5243846625172257,0.8347217835328583
bed_0110_aug1,bed_0110.off,-0.3543009927883284,0.2137857839927371,-0.9103661049664665
bed_0101_aug0,bed_0101.off,0.2099402862469484,0.859147685455872,0.46668011612491866
bed_0101_aug1,bed_0101.off,0.6021895834134238,0.07034221470225338,0.7952481867059802
bed_0112_aug0,bed_0112.off,0.2911006960769483,0.4817577338804158,0.8265409067855763
bed_0112_aug1,bed_0112.off,-0.7579068702392414,-0.6523413196249362,-0.005289494697463802
bed_0108_aug0,bed_0108.off,0.49221689315128125,0.6603719571963103,-0.5671255665593068
bed_0108_aug1,bed_0108.off,-0.5805360306748292,-0.8046957224422574,-0.12426870632402642
bed_0077_aug0,bed_0077.off,0.9020258660374033,0.37505347671507266,-0.21373868766184811
bed_0077_aug1,bed_0077.off,0.6758390090623403,-0.11538940458571309,0.7279607950562919
bed_0113_aug0,bed_0113.off,0.588646192563435,0.78455144092505,-0.19487097403923237
bed_0113_aug1,bed_0113.off,-0.09569067308903259,-0.9249975512068078,-0.36772656328470044
bed_0114_aug0,bed_0114.off,0.9717956964215546,-0.06533358731366064,0.2265935718092507
bed_0114_aug1,bed_0114.off,-0.2774795029500569,-0.8922906072822151,-0.3561216050712526
bed_0117_aug0,bed_0117.off,-0.31112484725124734,-0.2428719252540134,-0.918811491736089
bed_0117_aug1,bed_0117.off,0.8718912958179442,-0.4821220678568046,-0.08581305240104771
bed_0105_aug0,bed_0105.off,-0.664851920763121,0.1761707755433153,0.7259034242253273
bed_0105_aug1,bed_0105.off,-0.49355967424410857,0.5174842970234526,0.6990056153524039
bed_0115_aug0,bed_0115.off,-0.8506380406948482,0.10346245644645215,0.5154710892270252
bed_0115_aug1,bed_0115.off,0.4739825307768038,0.5704975768624583,0.6707257825016718
bed_0111_aug0,bed_0111.off,0.49110834425242395,0.41909444180941496,-0.763657281147831
bed_0111_aug1,bed_0111.off,-0.4737454835966521,0.3825581867094632,0.7932303893279314
bed_0121_aug0,bed_0121.off,0.8761209565847464,-0.4798355029702492,-0.046582824327393656
bed_0121_aug1,bed_0121.off,0.7906364290398645,-0.5961306206653649,-0.13972229664666314
bed_0092_aug0,bed_0092.off,0.37370872926649695,-0.9249062473335751,0.06993010305543501
bed_0092_aug1,bed_0092.off,0.08480778350814429,-0.6842994660721414,-0.7242526358873801
bed_0123_aug0,bed_0123.off,-0.49611643666122085,0.40717323547662165,0.7668627240817435
bed_0123_aug1,bed_0123.off,-0.17587925459585935,-0.5758043352069918,-0.7984459000831798
bed_0122_aug0,bed_0122.off,-0.04635404403922939,0.6990859077733695,-0.7135335984758482
bed_0122_aug1,bed_0122.off,0.05539710450192297,-0.8265347643142366,-0.5601530542564349
bed_0116_aug0,bed_0116.off,0.6122251073751247,-0.579064916631081,0.5383904161726474
bed_0116_aug1,bed_0116.off,-0.19450353980362842,-0.9713594901921269,0.13648851166874684
bed_0127_aug0,bed_0127.off,-0.3500765062585022,-0.7266375295844122,-0.5911381736661097
bed_0127_aug1,bed_0127.off,0.7510348984938071,-0.5402259244918259,-0.3796083926250171
bed_0124_aug0,bed_0124.off,-0.5810810997927086,0.6779808697661853,0.45020739187043934
bed_0124_aug1,bed_0124.off,-0.6881356919519803,-0.6002068332554588,0.4077021299615975
bed_0130_aug0,bed_0130.off,0.5164100211898699,-0.3465231039030439,0.783097968632328
bed_0130_aug1,bed_0130.off,-0.9946259412790397,-0.09303459153674057,-0.0454290844325113
bed_0126_aug0,bed_0126.off,0.29149458440258463,0.9210038178330223,0.2584238278506102
bed_0126_aug1,bed_0126.off,-0.5963006743879314,-0.6604301319062388,0.45635243682356563
bed_0129_aug0,bed_0129.off,0.767846193169931,0.3391955233889558,-0.5434690612604708
bed_0129_aug1,bed_0129.off,0.3511568225526344,-0.42111496525974773,-0.8362721279637503
bed_0128_aug0,bed_0128.off,0.18648319654466247,-0.04462238504721719,0.9814442725693512
bed_0128_aug1,bed_0128.off,-0.10150871247939636,0.6704485288396201,-0.734979422479
bed_0132_aug0,bed_0132.off,-0.42887274492583927,0.1571729669810708,-0.889586885644198
bed_0132_aug1,bed_0132.off,0.4472906577578225,-0.7798940641075358,-0.4378313787891469
bed_0106_aug0,bed_0106.off,-0.8215006577641312,0.23785870737471898,0.5182276571345142
bed_0106_aug1,bed_0106.off,0.5289621336281007,0.7877169888547968,-0.3157546621304895
bed_0134_aug0,bed_0134.off,0.4794760788706434,-0.8043097793193403,0.35098214866586397
bed_0134_aug1,bed_0134.off,0.08709831879651125,-0.9367365114393746,-0.3390259444337733
bed_0135_aug0,bed_0135.off,0.8045441034165169,-0.12388109413691101,0.5808289422654098
bed_0135_aug1,bed_0135.off,-0.09657156564869147,-0.8632137215496447,0.4955158964519434
bed_0131_aug0,bed_0131.off,-0.18934642588446352,0.466186491909569,-0.8641863721245717
bed_0131_aug1,bed_0131.off,0.7249588995745831,0.42755421366872765,0.5400296179856487
bed_0096_aug0,bed_0096.off,0.18089617173728073,-0.9366385007847451,0.299974822107625
bed_0096_aug1,bed_0096.off,0.29294556611284545,-0.8042675141999743,0.5170460916566514
bed_0139_aug0,bed_0139.off,0.037658249642894555,-0.8686116046552025,-0.4940604583369809
bed_0139_aug1,bed_0139.off,-0.2299053998799779,0.5704187250771188,-0.7885213917119953
bed_0138_aug0,bed_0138.off,0.8869615591462378,0.4422035956234419,0.13324853700725714
bed_0138_aug1,bed_0138.off,-0.5647270703878589,-0.5439597484446811,-0.6206376785558106
bed_0125_aug0,bed_0125.off,-0.7528246558546134,0.032454146447801036,-0.6574205396211222
bed_0125_aug1,bed_0125.off,0.7844126144912404,-0.5936194022237153,-0.1797577690409395
bed_0140_aug0,bed_0140.off,0.13167531414557979,-0.5056084073140672,-0.8526557043132914
bed_0140_aug1,bed_0140.off,0.8517084665561567,-0.3664403468854097,-0.3745853176127711
bed_0141_aug0,bed_0141.off,-0.1185250787151129,0.9768161625419008,0.17827504119335144
bed_0141_aug1,bed_0141.off,0.6074172852195179,0.7575647827202359,0.23903941432030135
bed_0144_aug0,bed_0144.off,0.5823055185412835,-0.4768976031700526,-0.6583987842994746
bed_0144_aug1,bed_0144.off,-0.5738537408135904,-0.8187976413980401,-0.01619588204622957
bed_0143_aug0,bed_0143.off,0.3123731617549973,-0.056444245856798136,0.9482811054349041
bed_0143_aug1,bed_0143.off,-0.8480416746359418,0.46143855403841344,-0.26057586021657003
bed_0145_aug0,bed_0145.off,-0.08346910898923922,0.9054361292546268,-0.41619505485402064
bed_0145_aug1,bed_0145.off,-0.2126919913622397,0.7296029436250029,-0.6499551226539382
bed_0146_aug0,bed_0146.off,0.1849973061053026,-0.6835495985742163,-0.7060707776298414
bed_0146_aug1,bed_0146.off,0.8120224832298264,-0.5760839931249062,-0.09352389852080267
bed_0150_aug0,bed_0150.off,0.2218827974339437,0.508444701927297,-0.8320168323327057
bed_0150_aug1,bed_0150.off,-0.00745820399014994,0.08926216391178757,-0.9959802414139683
bed_0151_aug0,bed_0151.off,-0.7752495945338738,-0.6286970484085802,0.061058066603879566
bed_0151_aug1,bed_0151.off,0.9033849841842335,-0.1806081144966777,0.3889425141693913
bed_0152_aug0,bed_0152.off,0.4826326275824527,0.2103987622901301,-0.8501753393386796
bed_0152_aug1,bed_0152.off,-0.9116163248670155,0.28247546682347235,-0.29860222182498486
bed_0137_aug0,bed_0137.off,-0.3247336668031109,0.09145571632404621,0.9413734102874703
bed_0137_aug1,bed_0137.off,-0.18260218451915994,0.3554704005740823,-0.9166772804670857
bed_0120_aug0,bed_0120.off,0.8284284766591656,-0.5600947767415683,0.00031642848630741843
bed_0120_aug1,bed_0120.off,0.5321230674875927,-0.6867448365738197,-0.495203564695159
bed_0118_aug0,bed_0118.off,0.7890271867523586,0.6022137330783494,0.12155129887211169
bed_0118_aug1,bed_0118.off,-0.20175910620249288,-0.1325345603041144,0.9704266347279255
bed_0155_aug0,bed_0155.off,0.04080223169449343,-0.6927180138762363,-0.720053422420942
bed_0155_aug1,bed_0155.off,0.5977601756750209,-0.6826416735526807,0.4203369099974014
bed_0147_aug0,bed_0147.off,-0.1474139824086123,0.2667933133698383,0.9524129596617092
bed_0147_aug1,bed_0147.off,0.7342996736254459,0.677462288625678,0.04299810232582357
bed_0054_aug0,bed_0054.off,0.8681237331096179,-0.14812755032703973,-0.47372926112488706
bed_0054_aug1,bed_0054.off,0.24914229830321333,-0.7920367185703953,0.5573203312570189
bed_0157_aug0,bed_0157.off,-0.9602924694880293,-0.2196883988136593,0.17197494140505815
bed_0157_aug1,bed_0157.off,0.7330936928332453,-0.3877663146089471,-0.5587583760291297
bed_0153_aug0,bed_0153.off,0.504458986393365,0.8279897402595828,0.24485530639920325
bed_0153_aug1,bed_0153.off,-0.023560115616911785,-0.2460965790642587,-0.9689589231360568
bed_0148_aug0,bed_0148.off,-0.19130567454574224,0.2857957590699661,0.9390010239527007
bed_0148_aug1,bed_0148.off,0.3395689749833779,0.3270617409218285,0.8818863469030014
bed_0154_aug0,bed_0154.off,-0.637873182377197,-0.18495398860007392,-0.747602718898822
bed_0154_aug1,bed_0154.off,0.9535522437335435,-0.22278725409295924,0.20274111049425592
bed_0156_aug0,bed_0156.off,-0.6099908812936846,0.32618089272997647,-0.7221614431388798
bed_0156_aug1,bed_0156.off,0.24710105769339138,0.918082801922713,-0.30994360148347627
bed_0162_aug0,bed_0162.off,-0.9170052996263943,-0.3987434097644215,-0.010245663792529502
bed_0162_aug1,bed_0162.off,-0.244222875962898,-0.6610127772122377,0.7095190590946626
bed_0158_aug0,bed_0158.off,-0.10731458412581518,-0.8602271523727774,0.4984905479089106
bed_0158_aug1,bed_0158.off,-0.931336827560378,-0.3564445198280823,-0.07455882184086889
bed_0149_aug0,bed_0149.off,-0.5912301785479418,-0.14668463979087257,-0.7930513806958481
bed_0149_aug1,bed_0149.off,-0.5182718226737237,-0.6316130093328443,-0.576592858318558
bed_0163_aug0,bed_0163.off,-0.9460506650192735,-0.32195396991079617,0.036520959396880714
bed_0163_aug1,bed_0163.off,0.09643238919536423,0.8296731247952314,-0.549857527280104
bed_0080_aug0,bed_0080.off,0.7204785314283306,-0.07134642711261677,0.6897973420426758
bed_0080_aug1,bed_0080.off,-0.2225089980938481,-0.9621886045270839,-0.15710771809651844
bed_0167_aug0,bed_0167.off,-0.11159166134949505,-0.7684609200661416,-0.6300913548433741
bed_0167_aug1,bed_0167.off,0.524827996744693,-0.7436352653164429,-0.41420063497138204
bed_0164_aug0,bed_0164.off,0.12410790636705066,-0.5971969186422497,0.7924348982354258
bed_0164_aug1,bed_0164.off,-0.19312795609057481,-0.5167658179639358,-0.8340591597484807
bed_0160_aug0,bed_0160.off,-0.08769417696258457,-0.03187185380413849,0.9956374421755856
bed_0160_aug1,bed_0160.off,0.03841175599357845,-0.1797197349712839,0.9829676260504927
bed_0170_aug0,bed_0170.off,0.7781944850137372,0.5419997855727771,0.3172531732438116
bed_0170_aug1,bed_0170.off,-0.40642955585315094,0.9088974945553709,0.09338287059188112
bed_0107_aug0,bed_0107.off,0.6919084188117487,0.5806012718506066,0.4291443849136136
bed_0107_aug1,bed_0107.off,-0.08330455552269048,0.07572993074365718,-0.9936424551209192
bed_0169_aug0,bed_0169.off,-0.21767718365623218,0.792200452684006,0.5701184846001287
bed_0169_aug1,bed_0169.off,-0.07785911200703236,-0.911117876325555,-0.4047248128265516
bed_0172_aug0,bed_0172.off,0.7125743582574454,0.7014683745312627,-0.01341281053538568
bed_0172_aug1,bed_0172.off,0.0581975578271203,0.23780036529330853,0.9695689921451325
bed_0177_aug0,bed_0177.off,0.6767528008895257,-0.06574626154912604,0.7332687608104522
bed_0177_aug1,bed_0177.off,0.37306949917453697,-0.4374348342789271,0.8182114118887781
bed_0174_aug0,bed_0174.off,0.12084246113168216,0.7445138919836427,0.6565791378280358
bed_0174_aug1,bed_0174.off,-0.35153984553787315,0.8263419265529055,0.4399758600423903
bed_0173_aug0,bed_0173.off,0.42024731120664827,-0.18739402112325879,0.8878489050907469
bed_0173_aug1,bed_0173.off,0.7374290312013259,0.5879607187151866,-0.3324163311111465
bed_0168_aug0,bed_0168.off,0.893695279455779,0.4472447059084806,0.035789949920248726
bed_0168_aug1,bed_0168.off,-0.6964726050916319,0.4000872978980731,-0.5956979640870821
bed_0178_aug0,bed_0178.off,0.6098908757127907,0.7264991552663823,-0.31659453109540364
bed_0178_aug1,bed_0178.off,0.5166388231864789,-0.13324428215791617,-0.8457720068958963
bed_0182_aug0,bed_0182.off,-0.6551565175875398,-0.3896590675385524,0.6472524612139793
bed_0182_aug1,bed_0182.off,0.30118108230870994,0.8142721264613642,0.49623669728008063
bed_0180_aug0,bed_0180.off,0.052317774687264125,0.9980697495909628,-0.033460803983251415
bed_0180_aug1,bed_0180.off,0.0598893737247748,0.48395257126498,0.8730424798833494
bed_0179_aug0,bed_0179.off,-0.07121235961273764,0.7960609493791512,-0.6010122833286777
bed_0179_aug1,bed_0179.off,-0.6528305926006879,0.3980636179376531,0.6444824073929566
bed_0165_aug0,bed_0165.off,0.8192688513971009,0.5622626772231525,-0.11251324780810525
bed_0165_aug1,bed_0165.off,0.1780477045854303,0.34558370495389473,0.9213419114325576
bed_0183_aug0,bed_0183.off,0.40693658882132233,-0.9059847607354728,0.1165942794203639
bed_0183_aug1,bed_0183.off,-0.8286885829874917,-0.5411148659756554,-0.14307317794167984
bed_0185_aug0,bed_0185.off,0.7000623088947283,0.6861541811120009,-0.19775035627654802
bed_0185_aug1,bed_0185.off,-0.6392897620302836,0.5340601293885048,-0.5532525448299329
bed_0184_aug0,bed_0184.off,0.0048695848263293475,-0.8429218099414554,0.538014042073848
bed_0184_aug1,bed_0184.off,0.8616484620388827,0.47091613765406154,0.18920866566573924
bed_0181_aug0,bed_0181.off,-0.5564188966085116,-0.830338287286948,0.030599675853577386
bed_0181_aug1,bed_0181.off,-0.9841078334146744,-0.17753739126821724,0.0034995590509874735
bed_0190_aug0,bed_0190.off,-0.9294447488920446,-0.23039340301111666,0.2881862914955557
bed_0190_aug1,bed_0190.off,0.5651985323805233,0.560048588511427,-0.6057195700167369
bed_0159_aug0,bed_0159.off,-0.8922672566519466,0.2597197514877233,-0.36933019561628655
bed_0159_aug1,bed_0159.off,0.8889016136694585,0.4326786782683795,0.15047618611514857
bed_0136_aug0,bed_0136.off,0.6816788131419036,-0.7293231207140338,0.0583247915160319
bed_0136_aug1,bed_0136.off,0.30892489223934877,-0.4131892142943696,0.8566446662098051
bed_0193_aug0,bed_0193.off,-0.6628633075532787,-0.7293156556222966,0.16944294014135644
bed_0193_aug1,bed_0193.off,0.7387858452329111,-0.4688629872210974,-0.4841104978180107
bed_0176_aug0,bed_0176.off,-0.414736754986096,-0.8967894864862548,-0.15414941125843656
bed_0176_aug1,bed_0176.off,-0.7897342418386077,0.47012749101888757,-0.3940811711511794
bed_0192_aug0,bed_0192.off,-0.38135760495896065,0.8407367125909325,0.3843542080448154
bed_0192_aug1,bed_0192.off,0.2082236876216213,0.1475445430488081,-0.9668885684140505
bed_0195_aug0,bed_0195.off,-0.1955647057087581,0.6900948456751931,-0.6967951993617482
bed_0195_aug1,bed_0195.off,-0.6491147118429209,0.04852030714849304,-0.7591415353300712
bed_0085_aug0,bed_0085.off,0.3891615802803782,0.6067860005608279,-0.6930829776852652
bed_0085_aug1,bed_0085.off,-0.3254379112641571,0.019018759348544325,0.9453721239305002
bed_0196_aug0,bed_0196.off,0.4311477278041319,-0.8214177747583686,-0.3733423042200602
bed_0196_aug1,bed_0196.off,0.7039660648232148,0.7097583425713867,0.02597835113388947
bed_0197_aug0,bed_0197.off,-0.637935974769851,0.26434147216578546,0.7232988857918041
bed_0197_aug1,bed_0197.off,-0.538579894399978,-0.028861951172917923,-0.8420799754908086
bed_0194_aug0,bed_0194.off,0.6717890303982839,-0.23939682153662858,-0.7009911985714894
bed_0194_aug1,bed_0194.off,-0.2557872889939433,-0.5418177267815857,-0.8006287614958407
bed_0200_aug0,bed_0200.off,-0.4381985000452405,0.8800857780378559,-0.18284172897236375
bed_0200_aug1,bed_0200.off,-0.13456392232994505,0.8956694318601904,-0.42387358922021134
bed_0201_aug0,bed_0201.off,-0.9256697465708619,0.3118610627627859,-0.2141919648724062
bed_0201_aug1,bed_0201.off,0.9907252023806852,-0.04961086400382286,0.12650033810446862
bed_0199_aug0,bed_0199.off,0.1717308029012768,0.1749730812110289,0.9694807642168056
bed_0199_aug1,bed_0199.off,0.49336491597173104,0.5389159984626514,0.6827595523236644
bed_0188_aug0,bed_0188.off,-0.23262122066098712,-0.8626501192030965,-0.44913487900304044
bed_0188_aug1,bed_0188.off,0.05160648378107096,0.9707670263804766,-0.23441022017856059
bed_0198_aug0,bed_0198.off,0.019254034333866268,-0.9254369615139788,0.3784120933924348
bed_0198_aug1,bed_0198.off,0.5382280991395851,0.5602473464719706,-0.6296295927509322
bed_0205_aug0,bed_0205.off,0.46492925083541997,-0.22221400937214067,-0.8570074245631559
bed_0205_aug1,bed_0205.off,0.6131433658530487,0.6254327471578255,0.48258583867847804
bed_0206_aug0,bed_0206.off,-0.5880553598673752,0.5418916984981651,0.6004533960517051
bed_0206_aug1,bed_0206.off,-0.9354994968597343,-0.2196657171568177,-0.27674476342139714
bed_0187_aug0,bed_0187.off,0.5380138787944755,0.14572928258155016,-0.8302433633717226
bed_0187_aug1,bed_0187.off,-0.2715982291010226,0.9475786753863045,0.16831237596304408
bed_0204_aug0,bed_0204.off,-0.24668973052989449,-0.9268428929859195,0.2830307908560116
bed_0204_aug1,bed_0204.off,-0.08079946042263084,-0.9858493507662677,-0.14687581417353962
bed_0207_aug0,bed_0207.off,-0.09078624360532761,0.2735631536713554,-0.9575599505646717
bed_0207_aug1,bed_0207.off,0.23169110671647256,-0.5978910808250649,0.7673626825291493
bed_0209_aug0,bed_0209.off,0.3411651437487521,-0.6635522161574081,-0.6658113855466018
bed_0209_aug1,bed_0209.off,-0.21188203548221188,-0.17172638579737085,-0.9620894196803577
bed_0208_aug0,bed_0208.off,-0.9119811151779754,0.40831801885017355,0.03958334297410526
bed_0208_aug1,bed_0208.off,0.5047496185740038,-0.501774165233045,-0.7024603260356264
bed_0074_aug0,bed_0074.off,-0.05324452985623854,-0.9262529031502654,0.37312274045693483
bed_0074_aug1,bed_0074.off,0.4421221920990162,-0.10029835127522836,0.8913294609654904
bed_0210_aug0,bed_0210.off,-0.4247296468440455,-0.8850117471370811,0.19068018911544934
bed_0210_aug1,bed_0210.off,-0.7649791808514259,0.4041522172493526,0.501465689909403
bed_0213_aug0,bed_0213.off,-0.3676063803119385,0.8562295036109584,0.3629553502844206
bed_0213_aug1,bed_0213.off,0.48234259481705183,0.3494867746877534,0.8032462981822606
bed_0214_aug0,bed_0214.off,-0.23551456342429405,0.17453353422372142,-0.9560705705367367
bed_0214_aug1,bed_0214.off,-0.9502544042274281,0.20867808696319728,-0.23123586068721283
bed_0216_aug0,bed_0216.off,0.17702202724071037,-0.7885970191044755,-0.5888785471819504
bed_0216_aug1,bed_0216.off,0.4189159487852689,-0.39388494298366183,-0.8181467347267822
bed_0217_aug0,bed_0217.off,-0.783908961036059,-0.1574228427535973,-0.6005870373116148
bed_0217_aug1,bed_0217.off,-0.8175632805644077,-0.5703442177552608,-0.07935839934060696
bed_0203_aug0,bed_0203.off,-0.3222397382367226,-0.5866219264655254,-0.7429914309674134
bed_0203_aug1,bed_0203.off,0.5910003251955629,-0.11620260251525083,-0.7982578347798547
bed_0215_aug0,bed_0215.off,-0.00951866864050375,0.9777308804161169,0.2096466561336889
bed_0215_aug1,bed_0215.off,0.139282475638577,-0.9289627833732832,0.3429701722997961
bed_0212_aug0,bed_0212.off,0.5669027167722337,-0.7826125358985124,-0.25717489840721336
bed_0212_aug1,bed_0212.off,0.7065117971265175,-0.7072578007299938,0.02504962729525176
bed_0220_aug0,bed_0220.off,0.6738450904615657,0.12337240797280134,0.7284998579353582
bed_0220_aug1,bed_0220.off,0.879832008472203,-0.14370779468551106,-0.453038305901826
bed_0219_aug0,bed_0219.off,0.4831592846634748,-0.5527934749480543,-0.6789524870698497
bed_0219_aug1,bed_0219.off,0.33112879166153025,0.6487953637621404,-0.6851410798467181
bed_0222_aug0,bed_0222.off,0.48331019467766206,0.7590780981011539,0.43613265952434205
bed_0222_aug1,bed_0222.off,-0.17829686793635202,-0.24371183890744375,-0.9533177678300343
bed_0202_aug0,bed_0202.off,0.19395034738077493,0.040361210843499466,0.980180715689777
bed_0202_aug1,bed_0202.off,0.12166848248902756,-0.5075184778565606,-0.8530074882455471
bed_0211_aug0,bed_0211.off,0.4746288534841342,0.4657139143223795,-0.7468855343671237
bed_0211_aug1,bed_0211.off,0.6954397310616175,0.7063271284910768,0.1321573608184393
bed_0226_aug0,bed_0226.off,-0.5126167889778689,0.046342809043481925,-0.857365949701747
bed_0226_aug1,bed_0226.off,0.8760127593321987,-0.46135805585118395,-0.14053608002361248
bed_0189_aug0,bed_0189.off,0.8589838280882637,-0.16074364718978346,-0.4861154831631664
bed_0189_aug1,bed_0189.off,-0.07210033119165096,-0.626455688435059,0.7761152057970585
bed_0225_aug0,bed_0225.off,0.6545972515183942,-0.6616130374441935,0.3657466705090183
bed_0225_aug1,bed_0225.off,0.617222243991681,0.165592963286725,0.7691655686728281
bed_0230_aug0,bed_0230.off,0.8563395160113727,0.08994099877601763,-0.5085206486039485
bed_0230_aug1,bed_0230.off,0.7333943844816531,0.6608881588191093,-0.1592467216097877
bed_0218_aug0,bed_0218.off,0.5629905734777627,0.0775407207745644,-0.8228177506574229
bed_0218_aug1,bed_0218.off,-0.43654990016633977,-0.6570669562823682,-0.6145626083863085
bed_0229_aug0,bed_0229.off,-0.2580899086421869,-0.49226692263567906,0.8313019162349297
bed_0229_aug1,bed_0229.off,0.6913474159236267,-0.19410567599054385,0.695961016899638
bed_0233_aug0,bed_0233.off,-0.6825150145277901,-0.7307086458251792,0.015431456848389143
bed_0233_aug1,bed_0233.off,-0.6754474362380939,-0.49787343944418816,0.5439602919105404
bed_0119_aug0,bed_0119.off,-0.5203719254454093,-0.6225799464362506,-0.5844717867473783
bed_0119_aug1,bed_0119.off,0.7483863593389618,0.6566152597772943,-0.09367100823077922
bed_0234_aug0,bed_0234.off,-0.5510298893989,-0.7268702074364284,-0.4099094565027255
bed_0234_aug1,bed_0234.off,-0.5558861714815992,-0.8284724108935456,-0.06800021135089512
bed_0186_aug0,bed_0186.off,-0.489777877494129,-0.8289711990106481,-0.27004514794418055
bed_0186_aug1,bed_0186.off,0.3306500883052718,0.9375036555304455,-0.1084316142587947
bed_0236_aug0,bed_0236.off,0.15604747422052895,0.10099310834282582,-0.9825729376777317
bed_0236_aug1,bed_0236.off,-0.015605900385525628,0.5081283607175267,-0.8611399566317175
bed_0235_aug0,bed_0235.off,-0.735340058691044,-0.020296143693011318,0.6773943199019642
bed_0235_aug1,bed_0235.off,-0.6980089272083219,0.712957817929525,0.06689310420856819
bed_0237_aug0,bed_0237.off,0.4356220259427999,0.5205423130988149,0.7343494745604615
bed_0237_aug1,bed_0237.off,0.3566954669855931,0.29578230286276175,0.8861609183128825
bed_0238_aug0,bed_0238.off,-0.07101662956650387,0.6074181663406293,-0.7912014974230028
bed_0238_aug1,bed_0238.off,0.5280057842033009,-0.7730908125578222,0.35148326757691284
bed_0240_aug0,bed_0240.off,0.45264783055022123,-0.8008919063784755,0.3920230806924887
bed_0240_aug1,bed_0240.off,-0.8275493576424455,0.3366662127427459,0.4492414961499349
bed_0241_aug0,bed_0241.off,-0.3014614907305104,-0.21664378741220186,-0.9285399501272065
bed_0241_aug1,bed_0241.off,-0.21370634159521248,0.5510953528306582,-0.8066123676527919
bed_0242_aug0,bed_0242.off,-0.6702037018758459,-0.5796052969998375,0.4635565744131374
bed_0242_aug1,bed_0242.off,0.7963562520797061,0.3162507123005952,0.5155600903317962
bed_0232_aug0,bed_0232.off,0.6524858630490984,-0.7528185578466423,0.08675492771465432
bed_0232_aug1,bed_0232.off,0.46469591288605977,-0.3662071911161345,-0.806194766617734
bed_0244_aug0,bed_0244.off,-0.5176224810762444,0.06737179582719773,0.852952524007926
bed_0244_aug1,bed_0244.off,-0.13314607854569907,0.9905229871862632,0.03370954795758321
bed_0191_aug0,bed_0191.off,-0.8853832129934156,-0.0843081863453958,0.4571528145648962
bed_0191_aug1,bed_0191.off,-0.02762608388001285,0.2991182961297978,-0.9538160432755685
bed_0245_aug0,bed_0245.off,-0.6288168399143919,-0.6615010696764819,0.40866332922951176
bed_0245_aug1,bed_0245.off,0.7113013152885788,0.6249319862541218,0.32173040177331114
bed_0243_aug0,bed_0243.off,0.44647892913223974,0.5913863565514351,0.6715048347746629
bed_0243_aug1,bed_0243.off,0.6476556075909351,-0.7596912479684339,-0.05840737724106677
bed_0247_aug0,bed_0247.off,0.3072271626019821,0.15670096714640872,0.938645980897439
bed_0247_aug1,bed_0247.off,0.34838893540398264,0.18654933134712617,0.9185992034952022
bed_0249_aug0,bed_0249.off,0.6820152993669456,0.6949006995846847,0.22796523670536176
